,waktu,username,tweet
875,2022-06-09 19:16:30,IkhteshamJ,@khybereena @HayatPreghal Aina durkhanai awal PTM activist weno 6 pa bio kshy dy Afghanistan( 🇦🇫3ry ranga beragh wa… https://t.co/bi9MQkDxru
876,2022-06-09 19:11:22,Fer_CortesM,PTM YAAAAAAA @CoronaCapital https://t.co/eWBMAGu5QY
877,2022-06-09 19:11:18,wazir__,@niazbeen93 @khybereena @HayatPreghal @latifwaxirii Mama din de kima na ptm ky raghay?
878,2022-06-09 19:01:11,SofiaTS0402,Por fin ptm ahre NWNSNSJS https://t.co/pYqPksIPed
879,2022-06-09 17:40:17,zyxxxnh,"vibe awal"" ptm, berasa bgt ya kak🙂 https://t.co/xf9BSafEI6"
880,2022-06-09 17:23:47,KalbarOnline,"Kadis Kesehatan Kalbar: Pencegahan, Penanganan serta Pengendalian PTM Harus Terintegrasi dengan Dukungan Lintas Sek… https://t.co/EYB223lY1O"
881,2022-06-09 17:21:35,borathgguks,"bsok bneran tkut gabisa hype cb, gue bener2 full kuliah ptm lagi.. udah mana pulang kuliah mau lanjut garap proposa… https://t.co/dxEBgMoUX7"
882,2022-06-09 17:00:06,markeli49901488,@nctzenbase mark dari dulu emang gini nder ngomong lewat PJJ aja udah kaya ngomong PTM
883,2022-06-09 16:52:30,borathgguks,HAHA HIHI HAHA HIHI BSOK PTM JAM 7.30 ANJRIT.
884,2022-06-09 16:37:21,SigitPu37615118,4. Rombongan Kadivim Kanwil Kemenkumham Sumsel Herdaus meninjau langsung lokasi Kantor UKK Prabumulih yang terletak… https://t.co/tvw7HpHioz
885,2022-06-09 16:09:04,aliadua4u,@saadify Go to hell with your dad Satan LANNATULLAH ellehy tum PY Pmln PPP anp ptm pdm SAB K SAB ek number k GHADAR… https://t.co/08FvRPAeTl
886,2022-06-09 16:03:54,carlutich,Q LINDOS PTM WBJKCFBRGBWRICWECOIGE https://t.co/onFkCkrlkq
887,2022-06-09 15:43:09,xceliboy,belum siap ptm
888,2022-06-09 15:37:20,enprocesoxmil,ptm chok
889,2022-06-09 15:23:25,Soy_Lalo_,PTM! my spirit animal https://t.co/0keegiQxRT
890,2022-06-09 15:10:44,copylightsup,EL USER JALAJALJAKAJAKAHAJ PTM https://t.co/pMYJLMhOvO
891,2022-06-09 15:01:27,KkyuNuMi,@brielalvs_mimi Tu ptm Hanna Montana
892,2022-06-09 15:00:26,MAHESH55161081,@rai_pataka Ptm Kar doh fir 😆🤣
893,2022-06-09 14:50:21,Amirr_1992,"@uzmamalik99 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/kAYxYkjnmx"
894,2022-06-09 14:50:18,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/gi8dheYX52"
895,2022-06-09 14:50:14,Amirr_1992,"@Adnanali013 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/t5eiViE62j"
896,2022-06-09 14:50:11,Amirr_1992,"@Hum__ii Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians k… https://t.co/7gIP9RVdPp"
897,2022-06-09 14:50:08,Amirr_1992,"@EshuuZeb Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/iF7kMCV7BO"
898,2022-06-09 14:50:03,Amirr_1992,"@parobaloch_ Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/3birh6pmoX"
899,2022-06-09 14:49:59,Amirr_1992,"@AllahEzGreat Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/E57DSoRRmf"
900,2022-06-09 14:49:56,Amirr_1992,"@Adnanali013 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/Q6T3k4ZIEO"
901,2022-06-09 14:49:51,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/IriME2eaDH"
902,2022-06-09 14:49:47,Amirr_1992,"@AmanHarris Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indian… https://t.co/x6xGJMdkH4"
903,2022-06-09 14:49:43,hyunnet_,HYUNJIN HIZO LIVE PTM
904,2022-06-09 14:49:43,Amirr_1992,"@Patriotpk31 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/eygWc07IDl"
905,2022-06-09 14:49:40,Amirr_1992,"@JhandaSamia Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/aHlBscdGOC"
906,2022-06-09 14:49:33,Amirr_1992,"@MunwarSaeed9 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/mfn3rca3dR"
907,2022-06-09 14:49:30,Amirr_1992,"@SahidaTabassum Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/WVwVvvUbjp"
908,2022-06-09 14:49:24,Amirr_1992,"@Samadkh12762649 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/aSgPidDjAP"
909,2022-06-09 14:49:20,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/QLjIZKMPHK"
910,2022-06-09 14:49:16,Amirr_1992,"@Hadiaa22982159 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/cVSpzIc9iz"
911,2022-06-09 14:49:13,Amirr_1992,"@laibakh75549783 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/vSPWpX4Wzp"
912,2022-06-09 14:49:09,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/DYzczn3kDb"
913,2022-06-09 14:49:03,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/oUwKindGXP"
914,2022-06-09 14:48:59,Amirr_1992,"@Anjaan_larki04 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/4JJV8tFtG9"
915,2022-06-09 14:48:55,Amirr_1992,"@asmara_ch9 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indian… https://t.co/yL9ETY4hCj"
916,2022-06-09 14:48:51,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/CIhPuLrNcb"
917,2022-06-09 14:48:47,Amirr_1992,@khizarA04 @mariabhatti13 @dtnoorkhan @SSG_Baloch @DanishWSS @FAHEEMZ06913137 @Anumkhanhyd @cutenissa6 @AmanHarris… https://t.co/LyUwS63hmr
918,2022-06-09 14:48:41,Amirr_1992,"@AimiiHihi Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/WPU80f8OAW"
919,2022-06-09 14:48:36,Amirr_1992,@AmanHarris @NaziaShakeel17 @Gill_Pak12 @chzahid22 @zarwpzn @Bhatti_72 @MyArmy_MyPride_ @ejazanjum74 @Wasee534… https://t.co/bz8ek56rmG
920,2022-06-09 14:48:31,Amirr_1992,"@Emaanalirajpu Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, ind… https://t.co/rBhGV8ugtz"
921,2022-06-09 14:48:24,Amirr_1992,"@FarooqBaloch234 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/dHjfydLMBs"
922,2022-06-09 14:48:20,Amirr_1992,"@Mariumjaan1 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/Tn5hXZKtyd"
923,2022-06-09 14:48:16,Amirr_1992,"@SanaQadirskip Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, ind… https://t.co/H8vLu5S4Jr"
924,2022-06-09 14:48:10,Amirr_1992,"@AllahEzGreat Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/Zoehei2j4F"
925,2022-06-09 14:48:03,Amirr_1992,"@VickySh01 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/qgnJGfa23C"
926,2022-06-09 14:47:59,Amirr_1992,"@_Esha_2 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians k… https://t.co/n6OPPjVvxD"
927,2022-06-09 14:02:52,danigukmin23,Ptm ya lo dije soy jikuka feli https://t.co/8emnUAUhWx
928,2022-06-09 14:00:31,jhoskly,JDKKAKCKSLKDA QUE BONITA FOTO PTM 😭😭😭😭 https://t.co/wBNL6XeqsM
929,2022-06-09 13:58:53,neovesse,sekolah ga jelas bgt anyingg jd besok ptm apa kaga dah
930,2022-06-09 13:40:07,mashimellho,@collegemenfess Ih sumpah ya aku baru sekali tau PTM wkwkwkwkwkwk baru kemarin 🥺🥺
931,2022-06-09 13:14:05,akakage0b1,"@efgirrafe udh ovt dluan.. trs nih pas smt1 kmrin yh pas rapot bayangan kan jelek, tapi pas udh ptm pun juga jelek… https://t.co/jexXw7BuoO"
932,2022-06-09 12:56:59,zemutsipetani,"Kangen duduk di paling belakang awal awal ptm, terus pas mejanya digabung² duduk di bawah ac serasa dikutub"
933,2022-06-09 12:31:20,AMU0269142112,"@imthefuckerdude PTM pe pay klo
😒😒"
934,2022-06-09 12:08:47,cesarhe78363852,@Falbak_ PTM Brock Lesnar 2.0
935,2022-06-09 12:04:24,niquesemii,"@_704stories tpi blm ada info apa"" dri sekolah 😔😔 sekarang aja masih belom tau nnti naik kelas sekolahnya masih mau 50% ptm atau udah 100%"
936,2022-06-09 12:03:38,voidotid,Gubernur Jawa Timur Khofifah Indar Parawansa menyampaikan kabar baik yakni seluruh kabupaten/kota di Jatim masuk st… https://t.co/ZB0eziqDkH
937,2022-06-09 11:49:08,wtnbexrutoo,"@convomf IYA ANJINGGGGGG MANTAN CRUSH W WIBU SEMUA
TRS KMRN TU PAS PTM SODARA W PERTAMA KALINYA BGT PUNYA CRUSH, DI… https://t.co/DuH1CgOID4"
938,2022-06-09 11:41:03,sunstarvers,"@schfess itulah makanya kalo ngerjain tugas meskipun liat gugel, ya dipelajarin jga sekalian belajar kan. jdi pas p… https://t.co/0UCP6xE5p6"
939,2022-06-09 11:22:34,mitrapost_,"Sukseskan PTM 100 Persen, Dindikpora Rembang Perbolehkan Ekstrakurikuler di Sekolah
https://t.co/DxkkzAxKMU"
940,2022-06-09 11:01:19,anthrlee,"@carewful Dulu awal"" corona gue sering bgt begadang, smpe akhirnya gue sekolah biasa (PTM) baru bisa kembali jam ti… https://t.co/8FBC0Nm1Un"
941,2022-06-09 10:53:07,_nidhyyyyy__,@HEMA_SHARMA18 Bezzati hogi aur PTM me mummy ko shikayat lgegi🥲
942,2022-06-09 10:48:35,Piasday1,"@collegemenfess Aku udah ada yang offline si, terus harusnya aku online sampe semester depan tapi tanggal 13 nanti ptm"
943,2022-06-09 10:43:13,voidotid,"""Pembelajaran tatap muka akan kembali normal 100 persen, namun tetap menjaga protokol kesehatan berstandar COVID-19… https://t.co/oPZA7YZ8GU"
944,2022-06-09 10:28:32,kevinbenayahu,COBAAN APA LAGI INI TUHAN                Lagi ga pengen ketemu org di sekolah samsek sampai pura” sakit… https://t.co/82sW8enATX
945,2022-06-09 10:14:44,NdoroJengPutri,"@nosferatu733 manteeb dah, pas ada dosis 1 disekolah jg gw lgsg sanggah sih, nanya ada surat pernyataan dr diknas g… https://t.co/EhXy4LW6tT"
946,2022-06-09 10:12:43,diktilitbang,"Telah terbit majalah Warta PTM milik Majelis Diktilitbang PP Muhammadiyah edisi Mei-Juni 2022.

Silakan dibaca! https://t.co/2JHYCbnEqI"
947,2022-06-09 10:09:41,antibesable,"Olivia, Vinnie te va dejar en terapia Jahsjabakanwkd ptm"
948,2022-06-09 10:08:11,HaiMagazine,Kurang Makan Sayur dan Buah tapi Tinggi Konsumsi Gula Bikin Jutaan Orang Indonesia Kena PTM https://t.co/3DIB1R7R9L
949,2022-06-09 10:05:46,Wisnustr,@dartnny Aku baru mulai ptm mingdep😭
950,2022-06-09 10:03:05,lovesbypsh,"kelas 12 yuk bisa yuk full ptm, gue dah capek banget pjj"
951,2022-06-09 10:00:22,elexmedia,Pembelajaran Tatap Muka (PTM) sudah mulai dijalankan. Saatnya Ayah Bunda mempersiapkan kesehatan fisik dan mental s… https://t.co/vmfaXvNG0i
952,2022-06-09 09:59:07,WartaPTM,"Telah Terbit!!
Warta PTM Edisi Mei-Juni 2022

https://t.co/hCcw5GXXzw 
__

Ikuti akun resmi Majelis Diktilitbang PP… https://t.co/8ox9jS97CI"
953,2022-06-09 09:09:21,kittenpngg,kalo udah engga masuk sekitar 15 kali selama ptm sama daring tapi tugas lumayan sering dikerjain terus perilaku di… https://t.co/agOLCO17vs
954,2022-06-09 08:57:33,Jijymn,@TinckerBeIl Gw selama PAT suka nimbrung sama anak anak dari kelas lain padahal waktu PTM gak pernah kwkwkw
955,2022-06-09 08:54:50,caneciia,this pat is so messed up tapi tolong mengerti kalo ini adalah transisi dari pjj ke ptm jadi emang rada susah 😞
956,2022-06-09 08:50:01,irsyad3085,"yg lebih urgen untuk diselesaikan. Guru sedang tersita energinya untuk koreksi dan membuat laporan akhir tahun, pan… https://t.co/l5smIOgsTO"
957,2022-06-09 08:50:01,irsyad3085,Hari ini saya berada di titik kekecewaan. Atasan terlalu reaktif terhadap keluhan sebagian orang tua. Padahal kalau… https://t.co/DsTGGL0LeR
958,2022-06-09 08:28:41,horrorcard,@Iibravibez JAKAAKAKAKS IVAN PTM
959,2022-06-09 08:26:02,cornerswift,YEONBIN LIVE PTM
960,2022-06-09 08:19:32,redaksimetrokal,Dinkes Kapuas Deteksi Dini Faktor Risiko PTM Cegah Penyakit Tidak Menular https://t.co/63np5Qgr2X #berita #metro… https://t.co/7JG7vLHMUa
961,2022-06-09 08:15:32,thegamesbrew,"Disciples: Liberation PTM #31 - I ""Figli"" di Ejamar [Gameplay ITA] 
@FrimaStudios @kalypsomediaDE @kalypsomedia… https://t.co/ZYkXD2jiAS"
962,2022-06-09 08:10:04,almetkuning,"@fynfactory Masih daring kah kakk?, Bukanny udh ptm?"
963,2022-06-09 08:06:36,H3LLYard,"Phir tu PTM walay aur 
Pmln / pppp walay bhi maafi mangennn...

#ایمان_مزاری_معافی_مانگو"
964,2022-06-09 07:44:32,Hellavator18,@collegemenfess Kampus aku semester ini udah full 100% PTM
965,2022-06-09 07:16:09,frostysun1599,Ptm jualannya oli https://t.co/zrRvsVRsse
966,2022-06-09 07:14:14,mitrapost_,"Aturan PTM Belum Diperbaharui, Madrasah Rembang Laksanakan KBM Mengacu SKB 4 Menteri
https://t.co/syxYrdbtl2"
967,2022-06-09 06:10:27,qoirinaav,"Bener-bener tanpa jeda. PTM, PAT, akreditasi, PPDB, PKKS, dan selanjutnya-selanjutnya. Bersyukur pol punya partner… https://t.co/aOpEkSUAPS"
968,2022-06-09 05:10:56,yoonjk_qw,@klvsbngtn YA SABÍA PTM HAGTWUJAHYUDHSNJK
969,2022-06-09 05:02:47,xkdxkd9,Dipikir pikir selama ptm kls 9 gue kalo plg selalu ngerasa sedih dah
970,2022-06-09 05:02:28,kitaberdua1901,"skip seminggu,setelah seminggu ptm aku ngeberaniin diri buat minta sv wa ke muflih yaa seklian confess sihh shshhs.… https://t.co/MK9ikFrweT"
971,2022-06-09 04:55:28,kitaberdua1901,"jadii awal mula aku kenal muflih di itu di sekola,iya dii 102 btww kita masi smp yaaww.kita sekelas pas kelas 8 saa… https://t.co/I7WHdJVc8e"
972,2022-06-09 04:51:40,kokitoonly,@jkooksoftie @luvestete QYAYAYA SU CARITA PTM
973,2022-06-09 04:28:45,rebabeyyy,ptm me dan tanta ternura las cocas mini mini
974,2022-06-09 04:25:29,skaiwito,su ptm inshe cu0t3
975,2022-06-09 04:14:15,vivopakgarla,@Panconpollo10y6 @redheadxdxd @fitoluki2 JAJAJANAJDBSNANNANANANANANANSNANQMANANAMANSNS@PTM
976,2022-06-09 04:02:20,skzfixme,PTM NONONO
977,2022-06-09 03:58:48,CHICLAYO_PERU2,@elvictoriano3 DE PTM AJIAIJAJIAJI
978,2022-06-09 03:32:44,jjkooggukk,PTM let's see
979,2022-06-09 03:31:24,theknj94,@MajoMadrigal1 @bblmjoon PTM MAJO SOANKANAKAJA
980,2022-06-09 03:24:46,RRI_Pontianak,"Canangkan Deteksi Dini Risiko PTM di Kabupaten Bengkayang, Ini Kata TP PKK Kalbar https://t.co/F4Zz6O972V lewat @rri.co.id"
981,2022-06-09 03:17:11,kokitoonly,@JeIkEilllIiIii WE SI PTM
982,2022-06-09 03:13:07,TheScrappy101,@Muffi16409081 Kal ptm hai mood: stressed af
983,2022-06-09 02:46:17,vaal_ur,"@druizzze ptm wey, stoooooop"
984,2022-06-09 02:38:51,areadianaa_,Pengen ikut piknik tpi minggu depan ptm arggghhhh mana presentasi lagi:(( hiks
985,2022-06-09 02:27:09,rsalluka,JAKSJAKAKAKAKA PTM. https://t.co/t3UM5Osd5I
986,2022-06-09 02:27:00,Muhamma16940425,"@EyeMKhokhar @OfficialDGISPR Bas kar do bhai, nae to PTM ka terrorist ki fattwa jari kareinge aap ke bare mein"
987,2022-06-09 02:26:28,diegokpan,@Abellcymeg JSNSHXKSJF PTM QUE BUEN MOMO :V
988,2022-06-09 02:24:56,pemkabtmg,"Kepala Dindikpora: Tahun Ajaran Baru, PTM Kembali Normal 100 Persen https://t.co/se8A3wsdbD"
989,2022-06-09 01:59:29,1125soml,JEOFIJRIFJREIGJROIGJOR PTM
990,2022-06-09 01:18:12,julesfuzz,ptm miklo https://t.co/31tA7oGubQ
991,2022-06-09 01:13:05,niidoyoung,"Ih iya juga yaa, dulu sering banget begadang sampe pagi buta trus sekarang suka lupaan. Apa ini salah satu efek nyA… https://t.co/isgTd2xVBg"
992,2022-06-09 01:07:38,9yu_co,kalian ptm?
993,2022-06-09 00:57:21,intanpurnama13_,Eh beneran gak si minggu ini dah mulai PTM
994,2022-06-09 00:13:52,casttloo,aku sih pacarannya ptm https://t.co/clecdnla4e
995,2022-06-09 00:09:46,lzsoniku,@kitty__maff JAKAJAKAJDKEA PTM
996,2022-06-08 23:58:30,AngeelMoraless_,Ptm Ezra hijodeputa
997,2022-06-08 23:52:56,lvsrkv,"@BTSTrendSongs @BTS_twt Ptm
BTS &lt;Proof&gt;  #YetToCome #BTS_RunBTS #BTS_ForYouth @BTS_twt)"
998,2022-06-08 23:32:21,apasiyass,"ptm day 106
last day uas https://t.co/lld9MS7TmR"
999,2022-06-08 23:27:30,daylighabit,@fplths @grapeejuiceblue KATTJAHWHWKWWKQJAJAKAJ PTM SE TE OCURRE CADA COSA ME MEO
1000,2022-06-08 23:25:16,uwoniecheeks,"@Athlafuzsc ptm, tp keknya udah gak bljr jga sihh"
1001,2022-06-08 23:21:25,Seonghwa_wa,PTM YOONGI
1002,2022-06-08 23:19:43,PPTeamAndreaa,"@PPTeamNatixSKa @PPTeamRafa @PPTeamLesslie @PPTeamKaren AHHHH 😭, ya vi JAHGSKAH, ptm"
1003,2022-06-08 23:19:38,ggianaaa,"Kadang masih aja kepikiran, kenapa sih Bapak ga bertahan kaya yang lain. Pak sekarang sekolah udah full PTM, bebera… https://t.co/P9WOMYnoe7"
1004,2022-06-08 23:18:42,aishatamborrel,td bn hasta q me manda mnsj ptm
1005,2022-06-08 23:11:16,Athlafuzsc,"@uwoniecheeks Big no, kalo kamu ptm ya big no, tapi kalo pjj bleh bleh aja"
1006,2022-06-08 23:10:25,folkl0redd,JDKSKS PTM YO https://t.co/u6CvQxRzgS
1007,2022-06-08 22:16:00,ZoyaKhanii,@DrKiranCh1 @p4pakipower Patwario ki trah ab sb jaga copy pst krna jahilo waly kam kl patwari ptm kr rhy thy ab ap… https://t.co/1YUZsTRGQI
1008,2022-06-08 21:58:08,NancyJaqueline_,"Nancy 0- Covid 2
Ptm😤"
1009,2022-06-08 21:36:39,anachrisrv,@Estuardofonseca Ptm jajajahahahaha
1010,2022-06-08 21:29:29,hyunjinniered,PTM YA EMOEZO
1011,2022-06-08 20:08:29,louis_thebrave1,HDTPM ALV AHHHH NMMS CTMMM AHHHHHHH PTM AHHHHHHHHHHHHH ALV https://t.co/oYvgTedaEU
1012,2022-06-08 19:50:43,_vitinhoo674,Krl smp muda dms ptm https://t.co/S4jxUZmvYF
1013,2022-06-08 19:14:53,mgflema,Jssjsjjs ptm https://t.co/KxXCgMIYgT
1014,2022-06-08 19:14:06,kath_ab_30,ptm rip mi celular
1015,2022-06-08 18:36:19,jungwontilin,@joshusito PTM SOL TAN HERMSOSO
1016,2022-06-08 18:02:32,mitlnra,wtf is a ptm 2.0 SIAL gue mau main valo knp selalu ada halangan sih asuuu😭😭😭😭😭😭
1017,2022-06-08 17:16:06,perroconcalcio,@JohnnyFkRainbow jsshjaahsja ptm
1018,2022-06-08 17:10:14,sassyaquariuss8,"top4 
ptm JAHDGSJAJHW t adoro popositoo https://t.co/HvfhtrbkAx"
1019,2022-06-08 17:03:50,Sukabumizone,Dinas Kesehatan Kabupaten Sukabumi Melalui Puskesmas Sukaraja Lakukan Deteksi Dini PTM di Desa Selaawi https://t.co/lJDFoUwTf1
1020,2022-06-08 16:28:51,Sepisendiri_,"Zuzurly semenjak PTM hampir ga sempet nongki, intinya kalo ada waktu pinginnya buat istirahat HuHu.."
1021,2022-06-08 16:20:31,jihan_wupal,@frtysonnenblume Tidur sa tidurrrr besok ptm kan????
1022,2022-06-08 16:15:50,HAECHWlE,"tapi kalo ptm ngantukan mulu, gaada waktu banyak buat hpan kecuali weekend https://t.co/YR74LYAMM7"
1023,2022-06-08 15:53:39,LearningToLM,LOLLAPALOOZA***** ptm
1024,2022-06-08 15:52:06,joest66r,@fzyuh PTM YUH. 😭
1025,2022-06-08 15:14:43,vanillaoreow,Ya aku bgini karna msh ptm. Wktu ku jg hbs banyak di rl. Klo dlu sblm ptm kan bisa 24/7 fangirl an https://t.co/pCEVdIMQj4
1026,2022-06-08 15:08:29,DanTorres1O,Weeeey ya dan ganas ptm 🥹❤️ https://t.co/FdjjS5qoBu
1027,2022-06-08 15:06:40,jkhsoo,JUNG HOSEOK PTM https://t.co/UzYhwjCWxw
1028,2022-06-08 15:01:33,multicryer,YOUNGEUN T AMO PTM https://t.co/EqWJZMgf5V
1029,2022-06-08 14:55:14,chaoovei,GAK SAINGAN JG CM GUE KAGET. kayak anjir lo paham gaksih cowo pinter tuh lain. trs ttp nyebelin sih jujur. trs mula… https://t.co/TpVGDW7y9Q
1030,2022-06-08 14:47:48,NurkholisMakki,"Pusing lihat postingan hari pertama PTM anak-anak sekolah cikal di gedung barunya. Bagus banget weh!

Sholawatin ae kalo kata bro Mansur."
1031,2022-06-08 14:37:42,ackrmnstr,"ptm, otra semana sin katsuki:( https://t.co/IxRJm1oIUo"
1032,2022-06-08 14:36:12,chnlecutiee01,"sebenarnya seangkot trs kalo aku pulang langsung ga main dlu, dari pas awal 100% ptm tuh suka kadang"" seangkot gtu… https://t.co/lpFraD7lwT"
1033,2022-06-08 14:21:27,chinaang1,ptm pinche karla panini
1034,2022-06-08 14:19:59,cthxiplaybass,@wantluback KQJEJWJEJWJWKW PTM
1035,2022-06-08 13:40:41,Gina_Melawati,Skrining PTM 🔥 aus bgt.. Skrining 12 kelas huftttt🙃 https://t.co/DIswZUZMkN
1036,2022-06-08 13:32:46,ccctho,@btsalseo CALLATE ALV PONGAN RUNAWAY PTM
1037,2022-06-08 13:19:22,auxilio294,"Si pasa, ptm JAKSJAKJSKAKA https://t.co/1hXHidZuWe"
1038,2022-06-08 12:48:53,Danielfishers,"Kelihatan inimah palsu. Segabut-gabutnya guru, masak ada sih yg selalu beri tugas tanpa materi kalau PTM?

Tak kira… https://t.co/j19K4XZPHe"
1039,2022-06-08 12:33:08,SeinSib,@_malaikaniazi Ptm to primary schools me hoti ha...isi liye hmari ptm ha🙂
1040,2022-06-08 12:12:01,_malaikaniazi,Uni me ptm Kon rakhta hy😩
1041,2022-06-08 11:36:37,jonathanhugo_20,"fans berat daily ptm dari day 1 liat dari sg doang, sekarang udh season 2... shoutout vito https://t.co/3RXy5W4Fix"
1042,2022-06-08 10:32:57,republikaonline,Pemkot Bandung mengizinkan sekolah menggelar PTM 100 persen. https://t.co/TpUxAFRTSP
1043,2022-06-08 10:28:19,lakcyah,ptm terbatas? https://t.co/ZMaCpHDIcQ https://t.co/0ijbJI9iJ9
1044,2022-06-08 09:52:58,txtdriajel,@ngepargoy @convomfs WKWKW JANJI GAK FOKUS PTM?☝🏻
1045,2022-06-08 08:00:45,nottalha99,@dr_sebaster Ye din phr ni ana ptm har saal honi🌚🌚
1046,2022-06-08 07:59:20,dr_sebaster,@nottalha99 Ma ptm ki tiyari kar raha ha central jail ma official hoti ha 😭😭😭
1047,2022-06-08 07:56:34,jnjeonggux,"@kattkv HE AKU YO PERNAH 🤣🤣🤣 pas mulai ptm wingi sih, do ngrembug tugas sedangkan aku ws numpuk kat minggu wingine… https://t.co/RdUkdXVtjW"
1048,2022-06-08 07:30:06,MHHisyam3,"@khalidkarim CoS ke Tetap kena interview. Dpt Tetap kena attend kursus PTM(Prog Transformasi Minda), sit Exam Jab(P… https://t.co/da0nThvRWg"
1049,2022-06-08 07:04:07,AseliTemanggung,"Tahun Ajaran Baru, PTM di Temanggung Kembali Normal 100 Persen https://t.co/7FvqgWZN9B"
1050,2022-06-08 06:28:12,teYozjae,@lupyudobby iyaaa nih jarang Twitter semenjak full ptm di sekolah:)
1051,2022-06-08 06:26:53,ZiaUlla42845160,@ImranRiazKhan Q ptm wala  es mulk ka nahi hai.
1052,2022-06-08 06:15:35,KhattakZad,Saalo say apnay PTM walay dost say fauj ko defend karta aya hoon. Ab jab main Facebook main Bajray k hilaf post ker… https://t.co/UDtGWDTkXY
1053,2022-06-08 06:10:14,Dznji,"@itsghxzy Aku juga belum mam lagi, terakhir pas sekolah masih ptm kelas 8."
1054,2022-06-08 06:04:25,KuretaID,"Tahun Ajaran Baru, PTM di Temanggung Kembali Normal 100 Persen https://t.co/nMiSWX62zM"
1055,2022-06-08 05:52:23,owngallerisa,TRIO PTI  + koncoku PTM sing ga duwe konco 🤣 https://t.co/YJDLDpWvoX
1056,2022-06-08 05:52:08,SAdenwala,Bajwa ko kabhi PTM ya Maryam ya kisi bhi Tabqay se Khof na tha. Magar ExServicemen ki Presser Rok di. Idaray ki Jaa… https://t.co/dKUCVjmO3M
1057,2022-06-08 05:30:16,wencod,"Ternyata bisa jg kami survive PJJ, sambil jagain adeknya jg 🥺 pas udah PTM juga tiap jemput sambil gendong2 adeknya, berlalu juga euy hahaha"
