waktu,username,tweet,tweet_cleaned,tweet_tokenization
6/13/2022 20:19,themsheadphones,PTM JDNSJFBNSZ https://t.co/Gh8S3sALMv,ptm jdnsjfbnsz ,"['ptm', 'jdnsjfbnsz', '']"
6/13/2022 20:19,misskamluwantan,"Ptm, Yisus",ptm  yisus,"['ptm', 'yisus']"
6/13/2022 20:19,sariiivejarano,PTM NONONO,ptm nonono,"['ptm', 'nonono']"
6/13/2022 20:18,seokjinpija,@jakepenesote OE PTM WJSKKWKWKSKWJQBAJJQ, oe ptm wjskkwkwkskwjqbajjq,"['', 'oe', 'ptm', 'wjskkwkwkskwjqbajjq']"
6/13/2022 20:16,hoyeooooon,@AUR0NBUNNY OE PTM 😢, oe ptm  crying face ,"['', 'oe', 'ptm', 'crying', 'face', '']"
6/13/2022 20:12,AlejandraDalfa,@harryftshawnn ASLKALKSLAKSLKALK le falto clases de la yaha ptm, aslkalkslakslkalk le falto clases de la yaha ptm,"['', 'aslkalkslakslkalk', 'le', 'falto', 'clases', 'de', 'la', 'yaha', 'ptm']"
6/13/2022 20:10,khanadel,"@AdilNav30265362 @ImranARaja1 PDM,PPP,MQM,PTM and Nawaz sharif Party as Koom nation.means that",  pdm pp mqm ptm and nawaz sharif party as koom nation means that,"['', 'pdm', 'pp', 'mqm', 'ptm', 'and', 'nawaz', 'sharif', 'party', 'as', 'koom', 'nation', 'means', 'that']"
6/13/2022 20:07,sefeliz1000000,Oeeeee ptm,oee ptm,"['oee', 'ptm']"
6/13/2022 20:06,Arandanito0o,Oee Tapiaaaaaa ptm TENGOMIEDOOOOOOOOO,oee tapiaa ptm tengomiedoo,"['oee', 'tapiaa', 'ptm', 'tengomiedoo']"
6/13/2022 20:04,Gatitaconestres,PTM YA METEMELAAAAA,ptm ya metemelaa,"['ptm', 'ya', 'metemelaa']"
6/13/2022 20:03,nervswan,q hvnes ptm,q hvnes ptm,"['q', 'hvnes', 'ptm']"
6/13/2022 20:02,wonpilianthus,PTM METAN GOOOOOOOL 😭,ptm metan gool  loudly crying face ,"['ptm', 'metan', 'gool', 'loudly', 'crying', 'face', '']"
6/13/2022 19:56,seokblueprint,ptm yoo https://t.co/bnJJqxj8BJ,ptm yoo ,"['ptm', 'yoo', '']"
6/13/2022 19:56,ariana_jk1,Ptm metan gol peruuu,ptm metan gol peruu,"['ptm', 'metan', 'gol', 'peruu']"
6/13/2022 19:55,fabiocesar2501,Ptm peru de mrd 😩😩😩,ptm peru de mrd  weary face  weary face  weary face ,"['ptm', 'peru', 'de', 'mrd', 'weary', 'face', 'weary', 'face', 'weary', 'face', '']"
6/13/2022 19:54,ilovephh7,PTM HERMANDOWKDN ETSIY SUFRIENDOWK,ptm hermandowkdn etsiy sufriendowk,"['ptm', 'hermandowkdn', 'etsiy', 'sufriendowk']"
6/13/2022 19:53,getuwaycar,OE NI MICROS HAY PTM,oe ni micros hay ptm,"['oe', 'ni', 'micros', 'hay', 'ptm']"
6/13/2022 19:53,juanyp4,Ni pichanga ptm 😒,ni pichanga ptm  unamused face ,"['ni', 'pichanga', 'ptm', 'unamused', 'face', '']"
6/13/2022 19:49,suplicandouneco,PTM PRM,ptm prm,"['ptm', 'prm']"
6/13/2022 19:47,sooedin,Metan gol ya ptm 😭,metan gol ya ptm  loudly crying face ,"['metan', 'gol', 'ya', 'ptm', 'loudly', 'crying', 'face', '']"
6/13/2022 19:47,halapkgda,SOLO UN GOL PERU PTM https://t.co/oD6WoGCuFC,solo un gol peru ptm ,"['solo', 'un', 'gol', 'peru', 'ptm', '']"
6/13/2022 19:46,ksoopija,PTM LAPADULA,ptm lapadula,"['ptm', 'lapadula']"
6/13/2022 19:46,TeaRo_8,Ptm casiiiiiqhdowbdksbxksbxkabzksjaa casi me desmayo,ptm casiiqhdowbdksbxksbxkabzksjaa casi me desmayo,"['ptm', 'casiiqhdowbdksbxksbxkabzksjaa', 'casi', 'me', 'desmayo']"
6/13/2022 19:45,jmniekitty,OE PTM,oe ptm,"['oe', 'ptm']"
6/13/2022 19:44,sariiivejarano,PTM WDAN 8 MINS LPTM NONONO,ptm wdan   mins lptm nonono,"['ptm', 'wdan', 'mins', 'lptm', 'nonono']"
6/13/2022 19:44,blissmnho,@seungsvge PTM SKLSJSLSJDKKSD, ptm sklsjslsjdkksd,"['', 'ptm', 'sklsjslsjdkksd']"
6/13/2022 19:43,binirett,@skz_ap JAKSÑDKALALA PTM, jaks dkalala ptm,"['', 'jaks', 'dkalala', 'ptm']"
6/13/2022 19:41,Luis_tweet123,Ptm peru,ptm peru,"['ptm', 'peru']"
6/13/2022 19:32,kthg_627,@se09kie JAKSJAKJS PTM, jaksjakjs ptm,"['', 'jaksjakjs', 'ptm']"
6/13/2022 19:30,sortellxs,CASI PTM CASI,casi ptm casi,"['casi', 'ptm', 'casi']"
6/13/2022 19:27,lovely18_01,@arlesck PTM. AJJAJAKAKAKKW, ptm  ajjajakakakkw,"['', 'ptm', 'ajjajakakakkw']"
6/13/2022 19:21,rnatoSegov,OE PATEA PTM!!!!!,oe patea ptm ,"['oe', 'patea', 'ptm', '']"
6/13/2022 19:18,Zambita87,Oe ptm !!!,oe ptm  ,"['oe', 'ptm', '']"
6/13/2022 19:18,baristajeon,@KTL21_ Oe sii ptm, oe sii ptm,"['', 'oe', 'sii', 'ptm']"
6/13/2022 19:17,Ces_2210,Gpi ptm. https://t.co/fZkZDWdMEE,gpi ptm  ,"['gpi', 'ptm', '']"
6/13/2022 19:16,triviayoobi,OE PTM,oe ptm,"['oe', 'ptm']"
6/13/2022 19:16,sariiivejarano,"JAYSYDIEYEGEFWGEG PTM, MI CORAOZN",jaysydieyegefwgeg ptm  mi coraozn,"['jaysydieyegefwgeg', 'ptm', 'mi', 'coraozn']"
6/13/2022 19:09,JordanFloo17,PTM- Dale PERUUUUU https://t.co/qF6JiMAcIJ,ptm  dale peruu ,"['ptm', 'dale', 'peruu', '']"
6/13/2022 19:05,debsdr28,@mevaletodook Nddnsnsnsjsn ptm, nddnsnsnsjsn ptm,"['', 'nddnsnsnsjsn', 'ptm']"
6/13/2022 18:52,rrrusesa,ANDAN MIY APAGADOS PTM,andan miy apagados ptm,"['andan', 'miy', 'apagados', 'ptm']"
6/13/2022 18:50,Ivsaxorcus,JODER PTM SKGKSCSJW,joder ptm skgkscsjw,"['joder', 'ptm', 'skgkscsjw']"
6/13/2022 18:50,geraldsmych,oe ptm,oe ptm,"['oe', 'ptm']"
6/13/2022 18:48,sariiivejarano,AAYSGEGEGGEGEH PTM ADVINCULA CASIIII,aaysgegeggegeh ptm advincula casii,"['aaysgegeggegeh', 'ptm', 'advincula', 'casii']"
6/13/2022 18:48,sotx91,oe ptm,oe ptm,"['oe', 'ptm']"
6/13/2022 18:44,5leeknot,JADKSAJJSDA PTM https://t.co/OMd8OUt8I8,jadksajjsda ptm ,"['jadksajjsda', 'ptm', '']"
6/13/2022 18:42,KkyuNuMi,OE TU PTM CANGURO,oe tu ptm canguro,"['oe', 'tu', 'ptm', 'canguro']"
6/13/2022 18:37,_kssandra,@Lovely_ninip PERUUUUUUU PTM, peruu ptm,"['', 'peruu', 'ptm']"
6/13/2022 18:36,linownya,PTM SSTOY LLORANDO NSLSKSKDHSLSH https://t.co/kiEXNCaNUv,ptm sstoy llorando nslskskdhslsh ,"['ptm', 'sstoy', 'llorando', 'nslskskdhslsh', '']"
6/13/2022 18:30,Lebam91404317,@Nasok73576080 @PETIKBINTANG3 Yoi ptm,  yoi ptm,"['', 'yoi', 'ptm']"
6/13/2022 18:27,kthg_627,PTM JAKSJKAJAK https://t.co/uvN9GQ4X4N,ptm jaksjkajak ,"['ptm', 'jaksjkajak', '']"
6/13/2022 18:23,thvrunm,oe ptm,oe ptm,"['oe', 'ptm']"
6/13/2022 18:16,Jooniethxng,OE PTM,oe ptm,"['oe', 'ptm']"
6/13/2022 18:09,jeongissi,OE PTM,oe ptm,"['oe', 'ptm']"
6/13/2022 18:07,sefeliz1000000,Oeee ptm,oee ptm,"['oee', 'ptm']"
6/13/2022 18:04,goootiny,PTM YA EMPEZO AJDKABDSADAF,ptm ya empezo ajdkabdsadaf,"['ptm', 'ya', 'empezo', 'ajdkabdsadaf']"
6/13/2022 17:56,fearlessstyless,JJSNSMSMSMSMDNNSNSS LA PTM ME TIEMBLA TODO,jjsnsmsmsmsmdnnsnss la ptm me tiembla todo,"['jjsnsmsmsmsmdnnsnss', 'la', 'ptm', 'me', 'tiembla', 'todo']"
6/13/2022 17:49,Christa2097,Ptm say 🙄,ptm say  face with rolling eyes ,"['ptm', 'say', 'face', 'with', 'rolling', 'eyes', '']"
6/13/2022 17:37,abhaider,"@Matiullahjan919 Kon sa biyania? Kia boot chaat aap ko nazar naheen aa rahi? PTM, Pipli and N competing in boot chaat ?", kon sa biyania  kia boot chaat aap ko nazar naheen aa rahi  ptm  pipli and n competing in boot chaat  ,"['', 'kon', 'sa', 'biyania', 'kia', 'boot', 'chaat', 'aap', 'ko', 'nazar', 'naheen', 'aa', 'rahi', 'ptm', 'pipli', 'and', 'n', 'competing', 'in', 'boot', 'chaat', '']"
6/13/2022 17:26,irishrainbow_12,JAHDKAHDAJ PTM https://t.co/81o2d2TdBN,jahdkahdaj ptm ,"['jahdkahdaj', 'ptm', '']"
6/13/2022 17:21,shehzadzarin,@Xadeejournalist @BBhuttoZardari @PPP_Org Itni Power tou Sindh Police ne PTM k protest par kabhi nahi dikhai..jab k… https://t.co/9QYVE1Sfvh,  itni power tou sindh police ne ptm k protest par kabhi nahi dikhai jab k  ,"['', 'itni', 'power', 'tou', 'sindh', 'police', 'ne', 'ptm', 'k', 'protest', 'par', 'kabhi', 'nahi', 'dikhai', 'jab', 'k', '']"
6/13/2022 17:19,gerbera_sea,@ptm_n33 rennraku matteru, rennraku matteru,"['', 'rennraku', 'matteru']"
6/13/2022 17:11,tomsixv,Hbd @ChrisEvans TE AMO PTM &lt;3,hbd  te amo ptm  lt  ,"['hbd', 'te', 'amo', 'ptm', 'lt', '']"
6/13/2022 17:09,hiddlesxdm,ptm Hiddleston https://t.co/5IGQJLBy84,ptm hiddleston ,"['ptm', 'hiddleston', '']"
6/13/2022 17:05,Lexquin12,PTM QUE BUEN TEMAZO SE ESCUCHA AHHHHHHHHHH ISUDKSJDOHQCDNSOHAUWJ,ptm que buen temazo se escucha ahh isudksjdohqcdnsohauwj,"['ptm', 'que', 'buen', 'temazo', 'se', 'escucha', 'ahh', 'isudksjdohqcdnsohauwj']"
6/13/2022 16:22,Saif07559254,"@Xadeejournalist @BBhuttoZardari @MuradAliShahPPP Ptm waly pory 2 mAh Bethe the aur balochon k sath yh kr rahe Hain ??
Itny doghala pan q",  ptm waly pory   mah bethe the aur balochon k sath yh kr rahe hain   itny doghala pan q,"['', 'ptm', 'waly', 'pory', 'mah', 'bethe', 'the', 'aur', 'balochon', 'k', 'sath', 'yh', 'kr', 'rahe', 'hain', 'itny', 'doghala', 'pan', 'q']"
6/13/2022 16:14,danzineoo,@leongabriel__ @garotaaasozinha KKWKWKWKWKWKAKW ptm,  kkwkwkwkwkwkakw ptm,"['', 'kkwkwkwkwkwkakw', 'ptm']"
6/13/2022 16:05,sugarpumkinz,"gws deh ga prnh pake jatah absen krn online dan skrg pake krn udh ptm 100% yg mana gue pp rmh-kampus macet""an tiap hari jadi gue drop 👍🏻",gws deh ga prnh pake jatah absen krn online dan skrg pake krn udh ptm      yg mana gue pp rmh kampus macet an tiap hari jadi gue drop  thumbs up light skin tone ,"['gws', 'deh', 'ga', 'prnh', 'pake', 'jatah', 'absen', 'krn', 'online', 'dan', 'skrg', 'pake', 'krn', 'udh', 'ptm', 'yg', 'mana', 'gue', 'pp', 'rmh', 'kampus', 'macet', 'an', 'tiap', 'hari', 'jadi', 'gue', 'drop', 'thumbs', 'up', 'light', 'skin', 'tone', '']"
6/13/2022 15:35,fazlafels,@ayunimnr Wah seronok la haikal time ptm nanti, wah seronok la haikal time ptm nanti,"['', 'wah', 'seronok', 'la', 'haikal', 'time', 'ptm', 'nanti']"
6/13/2022 15:27,keyzxxa02,@13ahmadhilmi @lubbygubbies @Mahdavia1 @AREAJULID Jd aku selalu berharap PTM disekolah 50% aja karna yg masuk cewek… https://t.co/oBZ15oqiHn,  jd aku selalu berharap ptm disekolah     aja karna yg masuk cewek  ,"['', 'jd', 'aku', 'selalu', 'berharap', 'ptm', 'disekolah', 'aja', 'karna', 'yg', 'masuk', 'cewek', '']"
6/13/2022 15:16,keyzxxa02,@13ahmadhilmi @lubbygubbies @Mahdavia1 @AREAJULID Ga tau ini termasuk bullying apa engga tp kemaren aku dijauhin ha… https://t.co/urrQklE0vF,  ga tau ini termasuk bullying apa engga tp kemaren aku dijauhin ha  ,"['', 'ga', 'tau', 'ini', 'termasuk', 'bullying', 'apa', 'engga', 'tp', 'kemaren', 'aku', 'dijauhin', 'ha', '']"
6/13/2022 15:13,nanamyun_,@minyoongi93g mood ptm😭😭😭, mood ptm loudly crying face  loudly crying face  loudly crying face ,"['', 'mood', 'ptm', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', '']"
6/13/2022 15:11,collegemenfess,"[cm] no salty ya, di kampus aku tiap student dpt jatah absen 4 per matkul. belakang ini aku lagi capek bgt krn udh… https://t.co/x6TtSSXIGx", cm  no salty ya  di kampus aku tiap student dpt jatah absen   per matkul  belakang ini aku lagi capek bgt krn udh  ,"['', 'cm', 'no', 'salty', 'ya', 'di', 'kampus', 'aku', 'tiap', 'student', 'dpt', 'jatah', 'absen', 'per', 'matkul', 'belakang', 'ini', 'aku', 'lagi', 'capek', 'bgt', 'krn', 'udh', '']"
6/13/2022 15:09,yooniesmind,YA BASTA BIG HIT PTM,ya basta big hit ptm,"['ya', 'basta', 'big', 'hit', 'ptm']"
6/13/2022 15:08,ntashazaif,Nanti dah kerja everyday nak pakai baju kurung cantek2 ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 rezeki la dulu jadi cikgu rasa best sangat… https://t.co/jd1jYJLUvZ,nanti dah kerja everyday nak pakai baju kurung cantek   heart on fire  heart on fire  heart on fire  heart on fire  rezeki la dulu jadi cikgu rasa best sangat  ,"['nanti', 'dah', 'kerja', 'everyday', 'nak', 'pakai', 'baju', 'kurung', 'cantek', 'heart', 'on', 'fire', 'heart', 'on', 'fire', 'heart', 'on', 'fire', 'heart', 'on', 'fire', 'rezeki', 'la', 'dulu', 'jadi', 'cikgu', 'rasa', 'best', 'sangat', '']"
6/13/2022 14:57,minhitofurro,KE HDKSNDLANELSNFLSL XDAVOT PTM https://t.co/ezMq7WCaHa,ke hdksndlanelsnflsl xdavot ptm ,"['ke', 'hdksndlanelsnflsl', 'xdavot', 'ptm', '']"
6/13/2022 14:54,Camoon17,@garden_wonie Komunis PTM BMA, komunis ptm bma,"['', 'komunis', 'ptm', 'bma']"
6/13/2022 14:45,pughlths,@pearxhbiwalls ptm JAKAJKAJAA, ptm jakajkajaa,"['', 'ptm', 'jakajkajaa']"
6/13/2022 14:40,mediaindonesia,TIGA dosa besar di pendidikan sebagaimana di kemukakan oleh Menteri Pendidikan dan Kebudayaan Riset dan Teknologi (… https://t.co/3HZs0SVPI9,tiga dosa besar di pendidikan sebagaimana di kemukakan oleh menteri pendidikan dan kebudayaan riset dan teknologi    ,"['tiga', 'dosa', 'besar', 'di', 'pendidikan', 'sebagaimana', 'di', 'kemukakan', 'oleh', 'menteri', 'pendidikan', 'dan', 'kebudayaan', 'riset', 'dan', 'teknologi', '']"
6/13/2022 14:35,outofhere23,selama ptm baru2 ini belom soalnya duduk plg depan tp pas smp ya sering jir sdh mnjdi rutinitasnya https://t.co/0mar6MRIkJ,selama ptm baru  ini belom soalnya duduk plg depan tp pas smp ya sering jir sdh mnjdi rutinitasnya ,"['selama', 'ptm', 'baru', 'ini', 'belom', 'soalnya', 'duduk', 'plg', 'depan', 'tp', 'pas', 'smp', 'ya', 'sering', 'jir', 'sdh', 'mnjdi', 'rutinitasnya', '']"
6/13/2022 14:33,outofhere23,walaupun bru 1 bulan ptm di sma tp sma seru HAHHAHA https://t.co/DmiFSbp8Te,walaupun bru   bulan ptm di sma tp sma seru hahhaha ,"['walaupun', 'bru', 'bulan', 'ptm', 'di', 'sma', 'tp', 'sma', 'seru', 'hahhaha', '']"
6/13/2022 14:14,juilletresx,"kasus covid nambah? 😩 
pdhl juli bsk ud 100% ptm",kasus covid nambah   weary face   pdhl juli bsk ud      ptm,"['kasus', 'covid', 'nambah', 'weary', 'face', 'pdhl', 'juli', 'bsk', 'ud', 'ptm']"
6/13/2022 13:54,SMEANSUfess,"smeansu! sender kelas 11 masuk smk udah 2 taun dan belum ngerasain masa masa sma yg katanya indah itu, pls ini klo… https://t.co/DVmEsz7Ca8",smeansu  sender kelas    masuk smk udah   taun dan belum ngerasain masa masa sma yg katanya indah itu  pls ini klo  ,"['smeansu', 'sender', 'kelas', 'masuk', 'smk', 'udah', 'taun', 'dan', 'belum', 'ngerasain', 'masa', 'masa', 'sma', 'yg', 'katanya', 'indah', 'itu', 'pls', 'ini', 'klo', '']"
6/13/2022 13:50,infokulonprogo,VAKSINASI DAN SKRENING (PTM) https://t.co/2gHddvQ0dr,vaksinasi dan skrening  ptm  ,"['vaksinasi', 'dan', 'skrening', 'ptm', '']"
6/13/2022 13:35,FrancoVergaray,"aaaaaaksgjfbhsa.,ekjferiejcnvghrewwjd ES HOY PTM",aaksgjfbhsa  ekjferiejcnvghrewwjd es hoy ptm,"['aaksgjfbhsa', 'ekjferiejcnvghrewwjd', 'es', 'hoy', 'ptm']"
6/13/2022 13:27,rifkapakef,"""memang susah bun anak anak pdkt nya ke teman yg ditaksir karena pertemuannya (ptm) singkat"" shock tp seru baca grup abun wkwkwkwkkwkwk", memang susah bun anak anak pdkt nya ke teman yg ditaksir karena pertemuannya  ptm  singkat  shock tp seru baca grup abun wkwkwkwkkwkwk,"['', 'memang', 'susah', 'bun', 'anak', 'anak', 'pdkt', 'nya', 'ke', 'teman', 'yg', 'ditaksir', 'karena', 'pertemuannya', 'ptm', 'singkat', 'shock', 'tp', 'seru', 'baca', 'grup', 'abun', 'wkwkwkwkkwkwk']"
6/13/2022 12:43,ahmadzai_shahid,"@ProfMIsmail @AWGoraya PTM waly ya bhol gay k tahreekyn zyada der ni chl pati wo tu bs hawa k jhonky ki trhan ati r pr ghaib ,",  ptm waly ya bhol gay k tahreekyn zyada der ni chl pati wo tu bs hawa k jhonky ki trhan ati r pr ghaib  ,"['', 'ptm', 'waly', 'ya', 'bhol', 'gay', 'k', 'tahreekyn', 'zyada', 'der', 'ni', 'chl', 'pati', 'wo', 'tu', 'bs', 'hawa', 'k', 'jhonky', 'ki', 'trhan', 'ati', 'r', 'pr', 'ghaib', '']"
6/13/2022 12:38,frdausyasin,@lilyriani List i sama je yg mcm PTM tu share😅, list i sama je yg mcm ptm tu share grinning face with sweat ,"['', 'list', 'i', 'sama', 'je', 'yg', 'mcm', 'ptm', 'tu', 'share', 'grinning', 'face', 'with', 'sweat', '']"
6/13/2022 12:25,yunkuka_la,MAHXKAHSKDHSKSHDSNSHDNSHSMSHD PTM QUE GRAN FINAL,mahxkahskdhskshdsnshdnshsmshd ptm que gran final,"['mahxkahskdhskshdsnshdnshsmshd', 'ptm', 'que', 'gran', 'final']"
6/13/2022 12:24,CryptoModulus,"Top 10 Music coins by market cap!
$AUDIO $OPUL $VIB $HUSL $EMT $BTSG $URQA $RAC $ZPTC $PTM https://t.co/lj4GUK941n",top    music coins by market cap   audio  opul  vib  husl  emt  btsg  urqa  rac  zptc  ptm ,"['top', 'music', 'coins', 'by', 'market', 'cap', 'audio', 'opul', 'vib', 'husl', 'emt', 'btsg', 'urqa', 'rac', 'zptc', 'ptm', '']"
6/13/2022 12:23,hiiamnai,PTM YONGHEE 😿,ptm yonghee  crying cat ,"['ptm', 'yonghee', 'crying', 'cat', '']"
6/13/2022 12:18,zaiddienzainal,@miqhmall ENJOY LAH PTM. Seronok, enjoy lah ptm  seronok,"['', 'enjoy', 'lah', 'ptm', 'seronok']"
6/13/2022 12:17,ifromskj,PTM SEOKJIN Q GUAPO SOS,ptm seokjin q guapo so is,"['ptm', 'seokjin', 'q', 'guapo', 'so', 'is']"
6/13/2022 12:03,epikmess,namjoon ptm,namjoon ptm,"['namjoon', 'ptm']"
6/13/2022 12:02,_moonpark,SUS OUTFITS PTM,sus outfits ptm,"['sus', 'outfits', 'ptm']"
6/13/2022 11:56,hiwawa____,"@harusnyabelajar HAHAHAHHA iyaaa males buka twitter, trs sebulanan kemarin udh ptm full jadinya ga sempett😩", hahahahha iyaa males buka twitter  trs sebulanan kemarin udh ptm full jadinya ga sempett weary face ,"['', 'hahahahha', 'iyaa', 'males', 'buka', 'twitter', 'trs', 'sebulanan', 'kemarin', 'udh', 'ptm', 'full', 'jadinya', 'ga', 'sempett', 'weary', 'face', '']"
6/13/2022 11:54,xlovesz,ptm te amo taehyung,ptm te amo taehyung,"['ptm', 'te', 'amo', 'taehyung']"
6/13/2022 11:52,yoongichikito,PTM BTS LATAM TOUR,ptm bts latam tour,"['ptm', 'bts', 'latam', 'tour']"
6/13/2022 11:52,jmnseokjin,TAEHYUNGGG PTM,taehyungg ptm,"['taehyungg', 'ptm']"
6/13/2022 11:49,jungkooktastic,taehyung ptm JSKSKSKDKDJ,taehyung ptm jskskskdkdj,"['taehyung', 'ptm', 'jskskskdkdj']"
6/13/2022 11:47,azizafg,@ProfMIsmail ye govt 1 vote pe kari he agar dawar pdm ke govt se nikal jaye to ye govt khatam ho sakti he pir es go… https://t.co/nR5VPfZckN, ye govt   vote pe kari he agar dawar pdm ke govt se nikal jaye to ye govt khatam ho sakti he pir es go  ,"['', 'ye', 'govt', 'vote', 'pe', 'kari', 'he', 'agar', 'dawar', 'pdm', 'ke', 'govt', 'se', 'nikal', 'jaye', 'to', 'ye', 'govt', 'khatam', 'ho', 'sakti', 'he', 'pir', 'es', 'go', '']"
6/13/2022 11:29,_ha_rum_,"@schfess Awal masuk pada manggil nama depan, tapi pas udah PTM pada manggil nama kaya SMP, karena banyak yang kenal… https://t.co/UPhGclkYgw", awal masuk pada manggil nama depan  tapi pas udah ptm pada manggil nama kaya smp  karena banyak yang kenal  ,"['', 'awal', 'masuk', 'pada', 'manggil', 'nama', 'depan', 'tapi', 'pas', 'udah', 'ptm', 'pada', 'manggil', 'nama', 'kaya', 'smp', 'karena', 'banyak', 'yang', 'kenal', '']"
6/13/2022 11:16,nirikiva,PTM JUNGWON ??£_£} https://t.co/rsrpZrFZHD,ptm jungwon       ,"['ptm', 'jungwon', '']"
6/13/2022 11:15,hemoglo0bin,HAHAHAHAH BAMVANG KETAUAN PTM 😋,hahahahah bamvang ketauan ptm  face savoring food ,"['hahahahah', 'bamvang', 'ketauan', 'ptm', 'face', 'savoring', 'food', '']"
6/13/2022 11:03,Ranjhaaa87,PTM walu ko us din se darna chahiye jab unkay grebaaan mea pashtoono k hath hngy. https://t.co/Cvl5A1lLW1,ptm walu ko us din se darna chahiye jab unkay grebaan mea pashtoono k hath hngy  ,"['ptm', 'walu', 'ko', 'us', 'din', 'se', 'darna', 'chahiye', 'jab', 'unkay', 'grebaan', 'mea', 'pashtoono', 'k', 'hath', 'hngy', '']"
6/13/2022 10:34,candyyyy_sss,"@jjaemmybf brrti masih dapet kadang yah, kalo ptm dapet brapa biasnaya?", brrti masih dapet kadang yah  kalo ptm dapet brapa biasnaya ,"['', 'brrti', 'masih', 'dapet', 'kadang', 'yah', 'kalo', 'ptm', 'dapet', 'brapa', 'biasnaya', '']"
6/13/2022 10:34,folkloretannies,pTM Q GUAPO SE VE TAEHYUNG,ptm q guapo se ve taehyung,"['ptm', 'q', 'guapo', 'se', 've', 'taehyung']"
6/13/2022 10:30,candyyyy_sss,"@thiskayyliee samaa sih dahal kalo ditabung bisa doaet banyak, biasanya kalo ptm uang jajannya brapa?", samaa sih dahal kalo ditabung bisa doaet banyak  biasanya kalo ptm uang jajannya brapa ,"['', 'samaa', 'sih', 'dahal', 'kalo', 'ditabung', 'bisa', 'doaet', 'banyak', 'biasanya', 'kalo', 'ptm', 'uang', 'jajannya', 'brapa', '']"
6/13/2022 10:29,candyyyy_sss,"@pevchs_ samaaa😔, tp biasanya dapet brapa kalo ptm?", samaa pensive face   tp biasanya dapet brapa kalo ptm ,"['', 'samaa', 'pensive', 'face', 'tp', 'biasanya', 'dapet', 'brapa', 'kalo', 'ptm', '']"
6/13/2022 10:17,zonamahasiswaid,Kasus pandemi Covid-19 di Indonesia kembali mengalami kenaikan. Hal ini pun membuat sejumlah mahasiswa resah dengan… https://t.co/jsOTbpFwuu,kasus pandemi covid    di indonesia kembali mengalami kenaikan  hal ini pun membuat sejumlah mahasiswa resah dengan  ,"['kasus', 'pandemi', 'covid', 'di', 'indonesia', 'kembali', 'mengalami', 'kenaikan', 'hal', 'ini', 'pun', 'membuat', 'sejumlah', 'mahasiswa', 'resah', 'dengan', '']"
6/13/2022 10:12,murianewscom,"Rampung, Hasil Audisi PTM Sukun Diumumkan Akhir Juni

Selengkapnya klik tautan berikut ini.
#InfoOlahraga #Audisi… https://t.co/GxVoxURagj",rampung  hasil audisi ptm sukun diumumkan akhir juni  selengkapnya klik tautan berikut ini  infoolahraga audisi  ,"['rampung', 'hasil', 'audisi', 'ptm', 'sukun', 'diumumkan', 'akhir', 'juni', 'selengkapnya', 'klik', 'tautan', 'berikut', 'ini', 'infoolahraga', 'audisi', '']"
6/13/2022 10:04,Ilyasmehsud_55,@ProfMIsmail PTM Wale jel se nahi darte or na hi Mut se darte he ...compromise or Bot chatna ap logo ki pesha he ..… https://t.co/gSE8I7PPHt, ptm wale jel se nahi darte or na hi mut se darte he  compromise or bot chatna ap logo ki pesha he    ,"['', 'ptm', 'wale', 'jel', 'se', 'nahi', 'darte', 'or', 'na', 'hi', 'mut', 'se', 'darte', 'he', 'compromise', 'or', 'bot', 'chatna', 'ap', 'logo', 'ki', 'pesha', 'he', '']"
6/13/2022 9:17,stoopefie,@nikepermata_ Sudaaaah. PTM Full. Udah 2x lihat latihan PSM., sudaah  ptm full  udah  x lihat latihan psm ,"['', 'sudaah', 'ptm', 'full', 'udah', 'x', 'lihat', 'latihan', 'psm', '']"
6/13/2022 9:12,geezhl,"awal pas ptm juga gini, tapi kalau sama2 diem ya gak bisa berbaur nanti, lebih baik salah satunya maju buat bercand… https://t.co/RVtkzKQeoj",awal pas ptm juga gini  tapi kalau sama  diem ya gak bisa berbaur nanti  lebih baik salah satunya maju buat bercand  ,"['awal', 'pas', 'ptm', 'juga', 'gini', 'tapi', 'kalau', 'sama', 'diem', 'ya', 'gak', 'bisa', 'berbaur', 'nanti', 'lebih', 'baik', 'salah', 'satunya', 'maju', 'buat', 'bercand', '']"
6/13/2022 8:30,crrregina,@joelarguellesc JAGSGJAKAHAFAHAJAJA PTM, jagsgjakahafahajaja ptm,"['', 'jagsgjakahafahajaja', 'ptm']"
6/13/2022 8:27,aydaaris,woooohooo done with ptm,woohoo done with ptm,"['woohoo', 'done', 'with', 'ptm']"
6/13/2022 8:17,hikaoru13,@nrnsyfqh Ptm ke sis, ptm ke sis,"['', 'ptm', 'ke', 'sis']"
6/13/2022 8:06,fresht34,@dkspjs_ yay aja 🤩 btw full 100% yg ptm?, yay aja  star struck  by the way full      yg ptm ,"['', 'yay', 'aja', 'star', 'struck', 'by', 'the', 'way', 'full', 'yg', 'ptm', '']"
6/13/2022 7:57,sweptii,"santuyyy, kaga ptm
but ada kuliah pakar lewat zoom si https://t.co/lw95CxwPVu",santuyy  kaga ptm but ada kuliah pakar lewat zoom si ,"['santuyy', 'kaga', 'ptm', 'but', 'ada', 'kuliah', 'pakar', 'lewat', 'zoom', 'si', '']"
